Year,State,DO,PH,BOD,Nitrate,Conductivity,Water Quality
2013,WEST BENGAL,8.3,7.9,3.1,0.21,193.0,80.5507201870427
2013,WEST BENGAL,6.9,7.5,2.0,0.29,544.0,97.36500965095057
2013,WEST BENGAL,6.7,7.6,1.1,1.0,1080.0,144.46819527224565
2013,WEST BENGAL,7.9,7.9,1.8,0.44,284.0,82.83751655602397
2013,WEST BENGAL,7.3,7.5,4.8,1.0,328.0,92.02306637754195
2013,WEST BENGAL,8.2,7.6,4.3,1.0,301.0,87.53672206877614
2013,WEST BENGAL,6.9,7.6,1.8,1.0,200.0,68.59227459579073
2013,WEST BENGAL,7.1,7.6,4.5,1.0,372.0,98.10182661401043
2013,WEST BENGAL,4.1,7.5,7.9,1.0,466.0,130.22527600103376
2013,WEST BENGAL,3.8,7.4,7.5,1.0,436.0,123.02585566377546
2013,WEST BENGAL,2.8,7.5,12.8,1.56,459.0,159.81719847846105
2013,WEST BENGAL,6.7,7.5,1.8,1.05,147.0,61.21174649900664
2013,WEST BENGAL,8.7,7.7,2.1,0.33,180.0,66.48331940204488
2013,WEST BENGAL,7.3,7.7,3.8,1.0,163.0,78.14677621908871
2013,WEST BENGAL,5.9,7.8,4.4,3.0,236.0,95.21884539904056
2013,BIHAR,7.0,7.7,2.3,0.0,271.0,80.51549401560305
2013,WEST BENGAL,1.9,7.5,15.0,5.0,2841.0,388.60078883397136
2013,WEST BENGAL,2.2,7.6,8.2,3.0,8828.0,892.1572539613314
2013,ASSAM,8.2,7.3,1.6,1.0,163.0,50.96876160940706
2013,ASSAM,7.9,7.3,2.1,1.02,136.0,52.09484724039347
2013,ASSAM,7.2,7.1,1.7,1.95,172.0,48.83378761447884
2013,ASSAM,7.7,7.2,2.3,1.0,201.0,56.398762941965096
2013,ASSAM,8.2,7.3,1.4,1.0,191.0,52.40317552615853
2013,ASSAM,6.1,7.3,1.5,1.03,180.0,57.87713673660577
2013,ASSAM,7.2,7.4,1.9,2.02,161.0,58.48291943273411
2013,ASSAM,7.3,7.4,1.5,1.95,334.0,71.58199774676554
2013,ASSAM,8.3,7.6,1.4,0.58,196.0,62.093586559738974
2013,ASSAM,6.2,7.1,1.2,0.41,134.0,45.42834795109107
2013,NAGALAND,2.9,8.0,10.0,1.03,259.0,142.28669238907463
2013,NAGALAND,2.0,7.3,13.0,1.33,205.0,133.94084209591185
2013,NAGALAND,2.5,7.8,18.0,1.87,297.0,183.81561374392274
2013,NAGALAND,0.6,7.3,24.5,2.06,311.0,209.70321832953758
2013,NAGALAND,2.5,7.5,12.0,1.56,290.0,141.1422245239134
2013,ASSAM,8.6,7.2,1.9,1.0,178.0,49.6295771349195
2013,NAGALAND,1.9,7.5,14.0,1.22,340.0,158.1294897110368
2013,NAGALAND,2.3,8.0,12.0,5.55,507.0,177.3950216843534
2013,NAGALAND,2.0,8.8,14.5,1.5,149.0,184.79069753355625
2013,ASSAM,8.7,6.7,1.6,1.0,75.0,22.547676301465017
2013,ASSAM,7.2,6.7,1.7,3.0,172.0,36.16925304065514
2013,ASSAM,7.5,7.3,1.5,1.0,214.0,56.98496127505614
2013,ASSAM,7.6,7.1,2.2,1.0,132.0,46.75362011597293
2013,ASSAM,7.5,7.2,1.7,1.0,153.0,49.40067092277626
2013,ASSAM,8.0,7.8,1.4,1.0,279.0,76.79501421395229
2013,ASSAM,7.2,6.8,2.9,4.0,242.0,52.206047794414545
2013,ASSAM,8.3,6.8,2.4,1.0,79.0,31.548051840545295
2013,ASSAM,6.9,6.8,2.3,1.02,192.0,45.11175255608858
2013,ASSAM,8.9,7.4,1.5,0.29,97.0,45.65818453102035
2013,ASSAM,6.5,7.7,2.2,1.06,535.0,105.18442219476348
2013,ASSAM,7.8,6.8,1.8,0.22,147.0,35.7706005394841
2013,ASSAM,5.8,6.8,3.0,1.24,119.0,45.45381757684418
2013,ASSAM,6.2,7.1,2.0,1.03,111.0,47.73190305438451
2013,ASSAM,6.9,7.1,2.0,1.0,131.0,47.55447840448386
2013,ASSAM,7.2,7.3,2.6,1.0,186.0,61.26710318037182
2013,ASSAM,6.5,7.1,1.7,1.55,139.0,47.81406474616787
2013,ASSAM,0.4,7.2,47.5,12.0,827.0,378.6054477394971
2013,ASSAM,7.2,7.2,4.1,1.0,221.0,69.34773505515984
2013,ASSAM,6.3,6.9,1.3,1.0,156.0,41.33725327486233
2013,RAJASTHAN,5.2,8.2,1.1,1.0,506.0,116.20283754098625
2013,GUJARAT,8.03,8.2,2.57,1.14,320.0,99.47173129573095
2013,GUJARAT,7.5,8.2,3.3,3.7,381.0,110.57002693382434
2013,GUJARAT,7.3,8.1,2.0,2.0,312.0,94.59908679394614
2013,GUJARAT,7.2,8.0,2.4,1.0,1015.0,156.98629686162397
2013,GUJARAT,7.2,8.2,6.3,0.45,1586.0,235.74971531714885
2013,GUJARAT,6.7,7.8,6.2,6.0,453.0,122.410757983234
2013,GUJARAT,8.6,8.0,4.1,1.0,292.0,97.25219670171698
2013,MADHYA PRADESH,7.5,7.5,2.3,1.0,510.0,94.28844530858814
2013,MADHYA PRADESH,7.5,7.7,1.8,1.0,329.0,81.68002354185849
2013,MADHYA PRADESH,7.4,7.7,2.4,2.0,598.0,109.45535526804609
2013,MADHYA PRADESH,7.4,7.6,2.6,2.0,411.0,90.54529082069422
2013,GUJARAT,7.8,8.0,3.9,1.55,466.0,114.10177916686858
2013,GUJARAT,3.2,8.1,9.0,2.69,2252.0,318.4679770153931
2013,GUJARAT,6.2,7.9,47.1,3.0,5205.0,775.3034719193682
2013,GUJARAT,4.8,7.9,6.3,1.0,1845.0,256.2814221220785
2013,GUJARAT,4.337,7.78,4.52,8.0,2420.0,296.2835402331573
2013,GUJARAT,7.5,7.7,8.3,1.0,389.0,122.25205436029141
2013,GUJARAT,7.4,8.4,2.0,2.0,583.0,128.22741516047233
2013,GUJARAT,4.3,7.8,60.7,1.23,1722.0,537.8859578669382
2013,GUJARAT,8.3,8.1,2.9,57.0,378.0,106.24382480496195
2013,MADHYA PRADESH,7.5,7.5,1.8,1.56,389.0,80.74331116441344
2013,MADHYA PRADESH,7.3,8.2,1.9,6.0,271.0,93.8222943014973
2013,MADHYA PRADESH,7.6,7.6,4.1,1.0,414.0,98.30282784965516
2013,MADHYA PRADESH,7.7,8.1,1.5,8.0,272.0,87.56929806496422
2013,MADHYA PRADESH,7.7,8.0,1.6,6.0,278.0,85.33313647817029
2013,MADHYA PRADESH,7.2,7.6,2.0,5.56,333.0,81.08749374101532
2013,MADHYA PRADESH,7.5,7.5,2.1,2.0,409.0,84.19397098253947
2013,MADHYA PRADESH,7.6,7.7,2.0,3.0,428.0,91.51248364587879
2013,MADHYA PRADESH,7.2,7.5,2.0,2.0,414.0,84.94783842935827
2013,MADHYA PRADESH,7.1,7.6,2.0,2.0,405.0,87.6043382839883
2013,MADHYA PRADESH,7.1,7.6,2.9,2.0,410.0,92.92468523364184
2013,GUJARAT,8.1,8.1,2.6,2.36,378.0,101.5478148067387
2013,GUJARAT,7.2,8.0,1.6,9.0,3910.0,413.4121177981296
2013,GUJARAT,6.5,8.0,2.4,8.0,412.0,105.22337811535915
2013,GUJARAT,8.9,8.5,0.6,1.25,2000.0,246.9259269354396
2013,GUJARAT,7.6,8.2,4.0,0.0,1072.0,175.9423910936667
2013,MADHYA PRADESH,7.6,7.5,2.3,2.0,435.0,87.331578798598
2013,MADHYA PRADESH,7.6,7.6,2.8,2.0,435.0,93.22124299397521
2013,MADHYA PRADESH,7.3,7.3,2.1,1.55,402.0,77.73137346352021
2013,MAHARASHTRA,5.8,8.1,3.8,1.89,466.0,122.40442409264912
2013,MAHARASHTRA,6.1,8.0,3.4,4.59,393.0,109.82824720162814
2013,MAHARASHTRA,6.3,8.1,3.1,2.0,465.0,117.12396322947458
2013,GUJARAT,7.2,8.1,0.5,3.0,1838.0,223.99703808693124
2013,GUJARAT,6.7,8.5,3.1,4.03,599.0,140.91080805511135
2013,GUJARAT,7.3,8.4,1.2,1.0,1986.0,250.224646064512
2013,GUJARAT,8.0,8.2,3.6,1.0,4201.0,453.9732862496164
2013,GUJARAT,8.0,8.0,1.6,0.0,938.0,143.413692639434
2013,GUJARAT,7.4,8.3,3.0,1.0,2243.0,279.60196895543606
2013,GUJARAT,5.3,7.8,2.8,3.0,200.0,85.01480047972089
2013,GUJARAT,7.6,8.2,9.7,2.0,1992.0,289.62071966209555
2013,MAHARASHTRA,6.2,8.4,2.8,2.0,306.0,111.04096606418894
2013,MAHARASHTRA,6.2,8.2,2.7,5.0,634.0,133.8151580494581
2013,MAHARASHTRA,5.7,8.3,3.5,2.0,402.0,121.68441896431978
2013,MADHYA PRADESH,7.9,8.1,2.4,2.39,524.0,114.15466536641307
2013,MAHARASHTRA,5.1,8.3,9.8,5.0,664.0,181.22214852772532
2013,GUJARAT,7.5,8.1,2.5,2.02,5380.0,552.2905192534445
2013,GUJARAT,6.8,8.2,2.5,8.06,1324.0,193.26717505774417
2013,GUJARAT,5.4,7.9,1.0,1.46,572.7,111.57313643778976
2013,MAHARASHTRA,4.9,7.9,4.8,2.25,666.0,141.98765263846494
2013,MAHARASHTRA,5.9,8.2,3.0,5.0,635.0,136.37432665439098
2013,MAHARASHTRA,6.2,8.1,2.9,3.0,510.0,120.4348863691428
2013,MAHARASHTRA,6.2,8.2,2.8,3.0,392.0,112.47059892426222
2013,MAHARASHTRA,6.0,8.2,2.8,5.0,591.0,131.05498820888047
2013,MAHARASHTRA,6.0,8.3,2.9,5.0,579.0,133.70115771026155
2013,MAHARASHTRA,4.9,8.4,26.6,13.0,766.0,285.5940553778812
2013,MAHARASHTRA,6.4,8.3,2.6,2.0,406.0,115.19988572305408
2013,MAHARASHTRA,5.9,8.3,8.3,8.55,927.0,194.7254597325193
2013,MAHARASHTRA,6.1,8.2,2.8,2.78,586.0,130.17593662677066
2013,MAHARASHTRA,6.6,8.2,2.6,3.0,547.0,124.19314822890921
2013,CHHATTISGARH,8.6,7.5,1.3,2.0,220.0,59.77491479704738
2013,CHHATTISGARH,7.8,7.8,2.4,3.0,296.0,84.43207588312255
2013,CHHATTISGARH,7.8,7.6,2.2,2.0,334.0,80.3316090840077
2013,CHHATTISGARH,7.8,7.7,2.2,3.0,328.0,83.04243591607309
2013,CHHATTISGARH,7.3,7.7,4.52,2.0,244.0,89.39090731049411
2013,CHHATTISGARH,6.4,8.1,4.52,14.8,352.0,115.22185920111127
2013,CHHATTISGARH,7.4,7.6,4.52,3.0,261.0,87.52005136405485
2013,CHHATTISGARH,7.3,7.4,1.0,2.03,269.0,63.0385983508585
2013,ORISSA,7.2,7.9,1.1,1.36,202.0,73.7126815105555
2013,ORISSA,7.5,8.1,1.3,1.06,206.0,80.65625070665956
2013,ORISSA,6.8,7.9,3.1,2.6,241.0,89.25257022176997
2013,ORISSA,7.2,7.9,1.8,1.0,203.0,77.56709833470629
2013,ORISSA,7.4,8.0,0.9,1.98,215.0,76.4598875805592
2013,ORISSA,7.5,7.9,1.4,2.03,232.0,77.23187377848849
2013,ORISSA,7.8,8.0,0.8,1.33,217.0,74.92766794269194
2013,ORISSA,7.6,8.0,1.3,1.13,217.0,78.18418334383229
2013,ORISSA,7.6,8.2,1.1,1.22,201.0,82.03675881507323
2013,ORISSA,7.3,8.0,2.5,1.55,205.0,84.47368096945615
2013,ORISSA,7.9,8.1,2.8,1.75,196.0,86.7939572531537
2013,ORISSA,7.4,7.6,0.9,1.0,206.0,62.85127844809484
2013,ORISSA,6.8,8.0,1.3,1.0,206.0,79.44182576601897
2013,ORISSA,7.5,8.0,1.5,2.0,1606.0,204.45956191145356
2013,ORISSA,7.4,8.0,1.7,2.0,12352.0,1171.7506016701393
2013,CHHATTISGARH,7.4,7.4,1.5,1.0,572.7,92.69294632617793
2013,CHHATTISGARH,7.4,7.4,1.5,1.0,572.7,92.69294632617793
2013,CHHATTISGARH,7.5,7.6,2.5,2.0,322.0,81.72224544103634
2013,CHHATTISGARH,7.7,7.5,1.8,1.0,572.7,96.65454139813605
2013,CHHATTISGARH,7.4,7.4,1.6,1.0,572.7,93.2341587116991
2013,CHHATTISGARH,8.3,7.7,2.0,1.0,341.0,81.58604185847427
2013,CHHATTISGARH,7.6,7.5,2.2,1.56,572.7,99.13853878955277
2013,CHHATTISGARH,7.5,7.5,2.3,2.75,572.7,100.04082372276334
2013,CHHATTISGARH,6.4,7.7,2.0,2.0,349.0,87.72743333171812
2013,CHHATTISGARH,6.4,7.2,1.1,1.53,572.7,87.01497674080537
2013,CHHATTISGARH,7.1,7.7,4.52,2.05,232.0,88.8793524171795
2013,CHHATTISGARH,5.5,7.1,1.6,1.0,572.7,89.03909947343767
2013,CHHATTISGARH,5.0,7.2,2.1,1.0,572.7,96.33817092277627
2013,CHHATTISGARH,6.6,7.8,1.6,2.0,704.0,120.09234223320574
2013,CHHATTISGARH,7.2,7.4,0.9,1.0,249.0,60.91298194181972
2013,CHHATTISGARH,7.1,7.5,1.8,1.0,255.0,69.78869970602963
2013,ORISSA,7.3,8.0,0.8,1.0,159.0,71.10166307279805
2013,ORISSA,7.4,7.9,1.0,2.0,153.0,68.24582868957053
2013,ORISSA,7.5,8.1,1.0,1.0,158.0,74.71404011403466
2013,ORISSA,7.2,7.7,1.5,2.0,167.0,66.40686832711475
2013,ORISSA,8.1,7.8,1.3,1.0,311.0,78.84830744940317
2013,ORISSA,6.9,7.8,2.1,2.0,211.0,77.63842148406586
2013,ORISSA,6.1,7.7,4.3,7.0,261.0,93.44363380497813
2013,ORISSA,7.9,7.9,1.2,1.0,200.0,72.07699257805561
2013,ORISSA,6.1,7.5,3.4,5.0,256.0,81.6229880392822
2013,ORISSA,7.0,8.1,4.0,1.0,209.0,96.94406082925491
2013,ORISSA,7.5,7.8,1.3,7.0,151.0,66.55694363683352
2013,ORISSA,7.7,7.9,1.2,1.0,186.0,71.38233613574326
2013,ORISSA,7.5,7.7,1.4,1.0,234.0,70.97589988047359
2013,ORISSA,7.3,7.7,1.3,2.0,170.0,65.31222339325808
2013,ORISSA,6.5,7.5,4.1,9.0,302.0,88.68494391142123
2013,ORISSA,6.9,7.3,3.2,8.0,275.0,73.825803370968
2013,ORISSA,8.0,7.8,2.5,3.0,191.0,74.97138028783253
2013,ORISSA,7.1,7.9,1.4,2.56,190.0,74.61941153429925
2013,ORISSA,8.0,8.0,1.0,1.56,148.0,69.25942603091535
2013,ORISSA,7.8,7.9,1.3,1.0,147.0,68.13607032675941
2013,ORISSA,7.3,7.8,1.4,2.0,150.0,67.23929612669801
2013,ORISSA,7.5,7.9,1.2,2.0,155.0,69.22614620180585
2013,ORISSA,7.2,7.9,1.6,2.0,157.0,72.41641428825251
2013,ORISSA,7.6,8.0,2.3,2.0,161.0,78.62052583547352
2013,ORISSA,7.5,7.8,1.9,1.0,166.0,70.75324154835167
2013,ORISSA,7.7,7.8,1.4,2.0,148.0,65.93199613154367
2013,ORISSA,7.5,7.9,1.1,2.0,144.0,67.6961757603657
2013,ORISSA,7.9,8.0,1.5,1.0,171.0,74.27750621860412
2013,ORISSA,7.5,8.0,1.3,4.0,200.0,77.12897445526643
2013,JHARKHAND,4.337,7.6,0.7,5.0,355.0,84.06224837872107
2013,ORISSA,7.6,8.0,1.4,2.0,187.0,76.08667886159164
2013,ORISSA,7.4,8.0,1.2,2.0,145.0,71.79275896044322
2013,ORISSA,7.0,7.9,1.4,1.0,157.0,71.83120527854501
2013,ORISSA,7.5,7.5,1.3,4.0,125.0,54.46943091696145
2013,ORISSA,7.1,7.9,1.6,3.0,150.0,72.13563320734605
2013,ORISSA,7.3,8.0,2.0,1.0,163.0,77.95576008302241
2013,ORISSA,6.5,7.8,1.3,1.0,3326.0,354.3680050798727
2013,ORISSA,6.1,7.6,1.7,2.66,22227.0,2050.3596454991844
2013,ORISSA,7.3,8.0,1.5,1.0,242.0,82.35077873883478
2013,ORISSA,7.5,8.0,1.2,2.33,227.0,78.90357993732938
2013,JHARKHAND,4.337,7.4,0.4,0.0,191.0,60.997187242574036
2013,JHARKHAND,4.337,7.5,0.7,0.0,234.0,69.66957179459224
2013,JHARKHAND,4.337,7.2,2.9,0.0,370.0,84.25008252774144
2013,JHARKHAND,4.337,7.4,3.5,3.3,390.0,95.88190885908807
2013,JHARKHAND,4.337,7.4,0.9,3.2,325.0,75.96107088199192
2013,MAHARASHTRA,6.4,8.1,3.4,2.0,735.0,142.73523485325708
2013,MAHARASHTRA,6.0,8.0,3.1,2.0,270.0,97.25802159551614
2013,MAHARASHTRA,5.5,7.8,4.2,9.0,355.0,106.35979369578912
2013,MAHARASHTRA,5.5,7.8,5.6,3.55,371.0,115.01227871460645
2013,MAHARASHTRA,5.7,7.9,3.2,2.69,294.0,97.66448389623815
2013,MAHARASHTRA,4.5,7.5,12.6,2.3,513.0,158.84593711133726
2013,MAHARASHTRA,5.2,7.7,10.3,1.9,475.0,147.34975812052787
2013,MAHARASHTRA,5.6,7.7,3.8,1.0,385.0,102.89369619292212
2013,MAHARASHTRA,5.2,7.8,5.2,1.5,410.0,117.06224863109948
2013,MAHARASHTRA,6.5,7.8,2.5,1.99,178.0,77.96385719016007
2013,MAHARASHTRA,6.2,7.9,3.5,1.75,749.0,138.71478816365428
2013,MAHARASHTRA,6.4,8.0,4.7,1.8,834.0,155.47290667248149
2013,MAHARASHTRA,6.2,8.0,4.2,6.9,925.0,161.84972379706355
2013,MAHARASHTRA,6.5,8.0,4.0,2.9,730.0,142.12748239408182
2013,MAHARASHTRA,7.0,7.9,4.7,6.5,637.0,133.20302934858105
2013,MAHARASHTRA,6.4,8.0,3.6,1.8,656.0,133.51966734505984
2013,MAHARASHTRA,6.6,8.1,3.2,6.75,601.0,129.36027523380335
2013,ANDHRA PRADESH,5.5,8.1,1.7,1.0,826.0,144.18473595160796
2013,ANDHRA PRADESH,6.9,9.0,12.0,0.0,526.0,197.60301582109804
2013,ANDHRA PRADESH,5.7,8.5,13.0,0.0,575.0,194.88417345059844
2013,ANDHRA PRADESH,3.2,8.8,15.0,0.0,803.0,242.8005221204633
2013,ANDHRA PRADESH,6.7,9.0,12.5,0.0,531.0,201.32227613025148
2013,ANDHRA PRADESH,4.4,8.5,13.0,0.0,656.0,205.8294870863013
2013,ANDHRA PRADESH,6.1,8.4,6.5,0.0,418.0,141.28196624993944
2013,ANDHRA PRADESH,6.6,8.2,4.0,0.0,421.0,120.24470611038426
2013,ANDHRA PRADESH,4.1,9.1,16.5,0.0,518.0,232.31475929156372
2013,ANDHRA PRADESH,6.0,8.1,0.3,1.0,443.0,100.77159753517145
2013,ANDHRA PRADESH,5.6,8.0,0.8,1.0,462.0,103.12943782203486
2013,ANDHRA PRADESH,6.1,7.9,1.8,0.84,666.0,122.2748721955711
2013,ANDHRA PRADESH,5.8,6.9,1.2,2.4,290.0,54.343485002665126
2013,ANDHRA PRADESH,6.2,7.7,1.2,1.56,380.0,86.71871638319523
2013,ANDHRA PRADESH,6.1,7.4,1.3,1.98,480.0,87.00766281436258
2013,ANDHRA PRADESH,5.9,7.0,1.2,1.29,315.0,59.41851589378302
2013,CHHATTISGARH,7.4,7.5,1.3,0.0,572.7,94.72757668265739
2013,CHHATTISGARH,7.4,7.4,1.6,0.0,572.7,93.16761157144937
2013,MAHARASHTRA,6.4,8.2,4.0,0.88,562.0,133.54111103035
2013,ANDHRA PRADESH,6.0,8.4,0.8,1.0,475.0,115.904853337856
2013,ANDHRA PRADESH,5.5,8.7,1.4,1.0,518.0,133.9774868359419
2013,ANDHRA PRADESH,6.4,8.5,0.8,1.0,385.0,109.87109116312126
2013,KARNATAKA,7.2,8.1,2.5,0.85,466.0,111.35311374392272
2013,ANDHRA PRADESH,4.337,7.78,4.52,1.46,572.7,129.7998895087303
2013,ANDHRA PRADESH,4.1,8.3,12.0,0.0,450.0,176.37906127344095
2013,MAHARASHTRA,5.5,8.3,10.0,11.0,777.0,191.73357218426452
2013,MAHARASHTRA,6.4,8.3,6.8,10.0,729.0,167.4967150425611
2013,MAHARASHTRA,6.2,8.1,7.0,9.55,669.0,157.35252620697452
2013,MAHARASHTRA,5.7,8.1,10.1,1.78,737.0,181.1347686598504
2013,MAHARASHTRA,5.8,8.3,8.1,9.98,758.0,178.8291596000711
2013,MAHARASHTRA,5.3,8.1,8.4,10.89,923.0,190.3869282114649
2013,MADHYA PRADESH,7.5,7.5,1.8,1.69,435.0,84.88676870830709
2013,MADHYA PRADESH,7.5,7.6,3.3,2.25,475.0,99.82130699714105
2013,MADHYA PRADESH,7.3,7.5,2.2,1.89,422.0,86.46015833212194
2013,MAHARASHTRA,5.4,8.2,10.0,9.89,600.0,172.8479680509118
2013,MAHARASHTRA,5.7,8.1,6.7,1.67,471.0,138.816259832663
2013,MAHARASHTRA,5.7,8.1,8.6,1.0,500.0,151.661434357384
2013,MAHARASHTRA,6.1,8.1,6.7,11.0,707.0,159.52297350228554
2013,MAHARASHTRA,5.6,8.1,10.1,10.0,776.0,185.46926434720808
2013,MAHARASHTRA,6.0,8.3,6.7,10.0,732.0,168.35268974818695
2013,MAHARASHTRA,5.6,8.2,7.0,3.44,609.0,156.42758839301572
2013,MADHYA PRADESH,7.5,7.3,2.6,1.0,455.0,84.60108765001374
2013,MAHARASHTRA,5.5,8.2,7.2,0.92,630.0,159.51182483726637
2013,MAHARASHTRA,5.9,8.4,7.0,4.58,570.0,158.5194155723539
2013,MAHARASHTRA,5.1,8.3,10.6,4.46,634.0,182.81929927638063
2013,MAHARASHTRA,5.7,8.6,6.6,10.0,477.0,155.28671904023517
2013,MAHARASHTRA,5.6,8.5,7.4,3.79,638.0,170.77326202128867
2013,MAHARASHTRA,5.4,8.1,8.6,1.0,764.0,176.23727205181632
2013,ANDHRA PRADESH,6.3,8.1,0.4,0.59,496.0,105.20389732842307
2013,ANDHRA PRADESH,7.3,7.5,4.52,0.0,136.0,73.18280212724719
2013,MAHARASHTRA,6.5,8.1,4.0,0.0,458.0,120.66880784513253
2013,MAHARASHTRA,6.0,7.8,3.2,1.78,302.0,94.2937761464037
2013,MAHARASHTRA,5.7,8.0,3.7,4.59,324.0,106.37720053786889
2013,MAHARASHTRA,6.1,8.0,3.1,2.0,292.0,98.95365625656184
2013,MAHARASHTRA,6.3,7.9,3.0,2.0,286.0,94.12575612572891
2013,MAHARASHTRA,5.7,7.9,3.8,8.0,344.0,105.75947832372279
2013,MAHARASHTRA,5.9,8.3,6.8,10.0,957.0,189.40038018284315
2013,MAHARASHTRA,6.1,8.2,7.3,10.0,737.0,168.58391582271324
2013,MAHARASHTRA,5.5,8.3,8.5,5.0,684.0,174.85660363263398
2013,MAHARASHTRA,6.0,8.2,7.3,3.2,599.0,156.00885747282388
2013,MAHARASHTRA,5.3,8.3,9.8,3.24,670.0,181.08058523525708
2013,MAHARASHTRA,5.9,8.4,4.4,1.0,144.0,105.91775189384767
2013,MAHARASHTRA,6.9,7.8,3.2,2.74,273.0,89.21400256012664
2013,MAHARASHTRA,5.8,8.5,5.9,0.89,192.0,121.80868181744766
2013,MAHARASHTRA,6.7,8.1,4.1,3.22,273.0,104.23142636203583
2013,MAHARASHTRA,6.6,8.0,4.0,2.87,409.0,112.98984671544638
2013,MAHARASHTRA,6.9,7.8,3.7,3.0,252.0,90.049737728352
2013,MAHARASHTRA,5.8,8.6,5.2,0.69,368.0,137.01061685322478
2013,MAHARASHTRA,5.6,8.4,6.0,3.04,351.0,134.16517945114762
2013,MAHARASHTRA,5.1,8.6,6.1,3.23,387.0,145.73158303855533
2013,KARNATAKA,7.5,8.1,1.7,7.75,927.0,148.0748968277043
2013,KARNATAKA,7.9,8.0,1.6,18.6,705.0,123.9896575325871
2013,KARNATAKA,5.2,8.2,1.6,5.66,512.0,119.75833171811146
2013,KARNATAKA,7.1,8.4,1.7,1.0,678.0,135.92214933533623
2013,KARNATAKA,7.3,7.7,1.8,1.0,633.0,109.56946362520394
2013,KARNATAKA,5.2,8.2,1.6,0.0,488.0,117.22438460047486
2013,ANDHRA PRADESH,6.6,8.4,13.5,0.0,723.0,205.1729902602123
2013,ANDHRA PRADESH,6.2,8.0,2.6,5.56,479.0,113.01150764807547
2013,ANDHRA PRADESH,6.6,8.4,10.5,0.0,772.0,193.34108639821682
2013,ANDHRA PRADESH,5.8,8.7,2.3,1.0,1399.0,217.19328552276656
2013,ANDHRA PRADESH,6.3,8.0,0.8,1.0,753.0,127.31341260034566
2013,ANDHRA PRADESH,6.8,8.0,0.7,1.0,727.0,123.02572846505468
2013,ANDHRA PRADESH,6.2,7.9,1.0,1.0,741.0,124.41547140249716
2013,ANDHRA PRADESH,3.3,6.8,1.0,1.0,1634.0,177.83958525140926
2013,ANDHRA PRADESH,5.9,7.4,2.0,2.0,375.0,81.92309827817353
2013,ANDHRA PRADESH,6.0,8.1,0.9,1.0,741.0,130.8052264541035
2013,MAHARASHTRA,6.5,7.8,4.3,3.0,213.0,90.91894110093521
2013,MAHARASHTRA,6.8,7.7,3.5,2.0,224.0,83.48220631228702
2013,MAHARASHTRA,7.0,7.8,2.8,1.75,194.0,79.6003093149844
2013,MAHARASHTRA,6.5,7.7,5.1,4.0,193.0,90.33384313772997
2013,MAHARASHTRA,3.1,8.6,10.4,2.0,443.0,179.59316902489056
2013,MAHARASHTRA,5.7,8.4,5.6,4.0,354.0,132.05199500088838
2013,MAHARASHTRA,5.7,8.6,5.8,2.23,469.0,149.72085190838462
2013,MAHARASHTRA,1.8,8.3,16.8,3.0,447.0,208.77050927944958
2013,MAHARASHTRA,4.2,8.7,9.2,3.0,676.0,194.1917672142269
2013,MAHARASHTRA,3.3,8.7,11.3,2.25,528.0,194.74095980520423
2013,MAHARASHTRA,5.8,8.7,5.3,2.0,1010.0,198.53012388751594
2013,MAHARASHTRA,5.8,8.6,5.3,2.0,758.0,172.69497342960057
2013,KARNATAKA,6.7,8.3,3.4,1.0,967.0,169.04405416646478
2013,KARNATAKA,6.6,8.2,3.4,2.0,898.0,160.00667086624347
2013,KARNATAKA,7.4,8.2,2.4,1.15,687.0,133.31675308103567
2013,KARNATAKA,6.6,8.2,2.8,2.0,889.0,155.95041268918285
2013,24.1455,7.78,572.7,1.46,1984207.0,4.52,150080.47184769268
2013,KARNATAKA,6.2,8.2,1.3,7.74,862.0,146.91478170276687
2013,KARNATAKA,7.2,8.0,1.6,5.05,319.0,90.36469488459241
2013,KARNATAKA,7.1,7.8,1.4,2.2,236.0,75.54665871169904
2013,KARNATAKA,7.2,8.1,1.7,3.37,298.0,92.09008132642018
2013,KARNATAKA,5.7,8.1,1.7,5.64,671.0,129.99725190192373
2013,KARNATAKA,6.0,7.9,2.0,3.28,716.0,128.2959082392467
2013,KARNATAKA,6.821,7.78,4.52,0.12,295.0,97.74713454596115
2013,KARNATAKA,7.3,8.5,2.6,0.51,393.0,117.76246971459031
2013,KARNATAKA,7.3,8.1,2.0,0.71,298.0,93.25482163912713
2013,KARNATAKA,6.3,7.9,5.1,0.44,745.0,146.6455797435028
2013,KARNATAKA,6.6,8.2,3.6,0.24,497.0,124.9272471773998
2013,KARNATAKA,6.5,8.4,3.4,0.51,394.0,121.25350523331882
2013,KARNATAKA,7.2,8.5,2.1,0.65,263.0,103.6622833583693
2013,KARNATAKA,7.2,8.5,2.1,0.13,342.0,110.72875942885756
2013,KARNATAKA,7.1,8.5,2.4,0.08,336.0,112.091628103245
2013,ANDHRA PRADESH,6.1,7.6,2.2,2.45,350.0,86.59173349647074
2013,ANDHRA PRADESH,6.1,8.0,2.3,3.19,498.0,113.21989004377252
2013,KARNATAKA,6.3,7.8,3.1,0.46,200.0,83.65059339212742
2013,KARNATAKA,6.6,8.0,3.3,0.5,250.0,94.7515950315776
2013,KARNATAKA,6.7,7.7,1.0,0.16,245.0,71.99896040283633
